Id,SalePrice
2283,95755.71
2284,110221.54
2285,148548.45
2286,131135.64003759398
2287,344969.07
2288,268551.84
2289,357123.79
2290,403186.48
2291,310265.25
2292,423076.33
2293,426476.16
2294,381047.82
2295,412167.31
2296,264205.96
2297,320336.95
2298,341363.23
2299,367941.55
2300,325281.66
2301,273160.56
2302,231675.03
2303,239450.74
2304,249929.17
2305,179394.58
2306,180232.95
2307,188691.5
2308,219359.25
2309,281582.29
2310,218696.0
2311,192012.00714285712
2312,179883.485
2313,176149.03333333333
2314,173519.58
2315,174110.19666666668
2316,187910.18
2317,181059.57
2318,175044.75833333333
2319,177138.17
2320,177518.56
2321,245948.18
2322,170350.6
2323,186028.52
2324,165689.5
2325,213090.93
2326,169150.2
2327,213027.13
2328,217474.23
2329,180857.3128205128
2330,179985.5794871795
2331,346800.0
2332,375807.86
2333,314313.71
2334,263267.88
2335,253790.37
2336,334755.4
2337,200088.44
2338,270075.33
2339,228596.82
2340,371890.77
2341,215900.96
2342,232229.12
2343,215661.37
2344,240617.21
2345,247701.61
2346,218268.37
2347,199537.18666666668
2348,226635.02
2349,159427.54
2350,275170.03
2351,248580.84
2352,257013.73
2353,224235.72
2354,121258.19
2355,149554.28
2356,146285.56
2357,198116.04523809522
2358,195781.2
2359,126207.71083333332
2360,122711.00872807017
2361,139053.295
2362,253776.83
2363,141175.12
2364,154151.0
2365,218576.54
2366,186640.77333333332
2367,221089.18
2368,198473.67428571428
2369,221865.25
2370,174214.84166666667
2371,172059.2666666667
2372,182033.76
2373,263596.44
2374,277029.0
2375,237640.09
2376,270903.22
2377,310446.51
2378,141196.25
2379,199845.02
2380,141013.37
2381,162239.33333333334
2382,178040.24
2383,209663.82
2384,235854.85
2385,150593.85
2386,141080.16666666666
2387,134989.625
2388,106673.35
2389,128419.91789473685
2390,134081.23
2391,136739.42789473684
2392,114156.66514285713
2393,160211.6
2394,149051.07
2395,201522.15
2396,142763.12
2397,194341.4
2398,128802.50952380951
2399,58112.0
2400,62433.94
2401,115634.395
2402,133073.25
2403,142075.31
2404,140693.7
2405,158194.33333333334
2406,140157.25
2407,129764.55
2408,133518.365
2409,133566.13
2410,167568.5
2411,123187.393037594
2412,154374.0
2413,138944.58
2414,133315.04666666666
2415,138625.51
2416,131366.58
2417,133523.75
2418,123554.11452380952
2419,138259.17
2420,125272.43714285715
2421,143287.17
2422,116502.08
2423,130756.2
2424,153168.34
2425,169250.01
2426,128258.24
2427,140367.68
2428,167296.54
2429,115386.87380952381
2430,133388.75
2431,119395.93666666666
2432,135569.03666666665
2433,139765.17
2434,141593.5
2435,147431.5
2436,108374.9375
2437,117365.92872807017
2438,125083.15714285715
2439,118182.0075
2440,126848.77083333331
2441,106109.5
2442,106178.55166666668
2443,115409.71083333332
2444,128621.04333333332
2445,93245.74
2446,142888.67
2447,231180.91
2448,150176.57
2449,112769.54
2450,157929.36666666667
2451,127875.25
2452,205575.35
2453,98749.9375
2454,125945.49
2455,109498.84952380953
2456,141171.43714285715
2457,119930.8182051282
2458,112426.91083333333
2459,112249.13737179487
2460,136364.10083333333
2461,116954.00370512821
2462,137927.09903846154
2463,117195.06657605553
2464,166991.3
2465,132617.55800000002
2466,117065.20083333334
2467,155812.56
2468,90794.7
2469,96750.37
2470,173981.66
2471,199795.6
2472,165517.72
2473,121140.93
2474,113696.69
2475,226084.48
2476,108757.8
2477,132089.0
2478,160898.2
2479,117960.88
2480,135930.46
2481,126371.85333333332
2482,134181.5
2483,118106.96741854637
2484,122231.03666666667
2485,121783.07456140353
2486,148816.12
2487,169259.89
2488,152720.03
2489,155421.25
2490,148884.21
2491,89252.9
2492,175023.7
2493,131959.64
2494,162337.77
2495,104044.36
2496,211494.38
2497,156138.5
2498,118074.53714285715
2499,94654.79
2500,129360.44
2501,133246.66666666666
2502,149779.83
2503,106194.26
2504,188381.16
2505,221749.94
2506,254877.84
2507,322335.02
2508,251480.38
2509,219860.51
2510,226205.14
2511,186101.26948717947
2512,214419.63
2513,213734.19
2514,227421.3
2515,144346.63666666666
2516,166023.94
2517,133690.11666666667
2518,142862.45
2519,227760.18
2520,203063.4
2521,194479.3794871795
2522,212383.74
2523,132025.5
2524,139789.29
2525,143350.62789473686
2526,137979.57333333333
2527,120092.41952380951
2528,128290.82444444444
2529,132515.825
2530,112650.18
2531,233189.29
2532,231431.49
2533,202774.63
2534,237327.33
2535,284961.15
2536,238181.26
2537,214785.2
2538,183070.82115384616
2539,190360.63996336996
2540,172549.86
2541,180329.46
2542,160084.05333333332
2543,132146.35
2544,131864.12
2545,129249.76
2546,145751.5
2547,142533.39
2548,157925.04
2549,163510.49
2550,367342.63
2551,145448.1
2552,123823.36952380951
2553,90369.71
2554,124366.54
2555,111017.14285714286
2556,107121.46170426066
2557,118058.6
2558,150372.05
2559,139113.89
2560,131627.29
2561,129400.69
2562,134019.48
2563,143481.81083333332
2564,169905.77
2565,127637.36
2566,149925.2
2567,133745.14
2568,188738.8
2569,184204.44
2570,124608.22
2571,164548.01
2572,187778.34
2573,221491.68
2574,273539.24
2575,130823.22170426065
2576,136051.61
2577,155329.76
2578,98889.095
2579,81728.92
2580,141409.46
2581,130301.17
2582,117717.16666666666
2583,244805.27
2584,159748.39
2585,172632.65
2586,194607.06714285712
2587,195964.375
2588,149080.98
2589,145634.5
2590,214124.9
2591,207561.94
2592,222140.83
2593,243186.1
2594,172012.39714285714
2595,198927.01
2596,305110.78
2597,186446.47
2598,251216.05
2599,328319.69
2600,146500.67
2601,138204.625
2602,87115.86
2603,90890.0
2604,89359.0
2605,88093.75
2606,144101.32
2607,172993.67
2608,188873.0
2609,164207.0
2610,111266.0
2611,154462.9
2612,145105.45
2613,128642.0
2614,128459.83333333331
2615,151605.5
2616,139857.5
2617,172959.73
2618,168181.15
2619,215165.05
2620,184051.15
2621,182911.12
2622,191792.4
2623,248801.64
2624,266759.52
2625,309079.94
2626,161228.49
2627,185124.43
2628,414518.13
2629,412909.55
2630,341066.76
2631,460926.3
2632,407256.73
2633,298544.84
2634,389195.05
2635,147760.39
2636,193553.81
2637,166881.07
2638,253320.27
2639,183186.31
2640,151182.39
2641,112272.68
2642,182338.05
2643,115649.49
2644,126258.5
2645,93341.71
2646,89880.21
2647,100239.0
2648,138467.52
2649,141855.37
2650,144613.28333333333
2651,152656.19
2652,419652.95
2653,264504.74
2654,250791.6
2655,362100.45
2656,329584.56
2657,299935.52
2658,259816.83
2659,301165.4
2660,323239.35
2661,339798.33
2662,336566.76
2663,279780.98
2664,276252.45
2665,328144.94
2666,282596.58
2667,170618.81
2668,176608.08
2669,175331.76
2670,288507.49
2671,179233.94
2672,182547.03
2673,191433.42
2674,185192.14
2675,176467.59
2676,185498.62333333332
2677,193995.49
2678,248974.01
2679,284459.64
2680,288999.01
2681,389713.97
2682,332560.21
2683,455203.63
2684,312207.51
2685,354020.49
2686,247231.71
2687,296804.7
2688,224725.38
2689,213515.73
2690,415572.34
2691,189593.70357142857
2692,125071.55
2693,190427.7666666667
2694,120444.02
2695,193020.07857142857
2696,183884.48615384617
2697,203216.53
2698,196387.12
2699,174117.8
2700,163817.57
2701,150906.53
2702,116110.33583333332
2703,144270.71
2704,136675.205
2705,128181.69622807017
2706,120110.54841060987
2707,121905.03083333332
2708,133884.74666666667
2709,108176.5
2710,126614.99122807017
2711,273322.84
2712,361056.98
2713,171961.91333333333
2714,151193.09
2715,170194.21
2716,162169.14
2717,185034.72
2718,234801.62
2719,154663.05
2720,167563.88333333333
2721,139433.175
2722,158610.65
2723,148592.6
2724,129373.5
2725,135307.47
2726,143889.75
2727,166945.04
2728,170413.53333333335
2729,153233.6
2730,142882.25
2731,123638.40789473684
2732,116606.71951465201
2733,160516.5
2734,142297.47
2735,135902.25
2736,142860.84
2737,122456.45503759399
2738,139315.63
2739,154062.05
2740,136174.80666666667
2741,143156.34
2742,144749.8
2743,145184.0
2744,141278.07
2745,141516.75
2746,131744.75
2747,159854.13666666666
2748,124856.08
2749,125975.38
2750,135295.75
2751,130010.75
2752,248304.49
2753,155697.7
2754,192715.72
2755,131298.53883333332
2756,93469.61
2757,75675.3
2758,86227.5
2759,156370.075
2760,138431.94
2761,146958.89
2762,143081.73
2763,179361.82
2764,169944.67
2765,256321.6
2766,146126.12
2767,88201.04
2768,133615.43
2769,131215.84
2770,154862.67
2771,122875.72003759399
2772,118368.25
2773,148545.02
2774,142712.84
2775,133331.07
2776,145768.93666666665
2777,152301.75
2778,116193.94
2779,132760.58
2780,114033.42
2781,107235.645
2782,99499.02
2783,104164.27
2784,131580.62
2785,140518.31
2786,78019.33
2787,118331.27083333334
2788,90471.68
2789,194284.14
2790,92578.57
2791,117433.35083333332
2792,86908.21
2793,170495.83
2794,103284.08153846154
2795,112825.75153846154
2796,105244.76
2797,194631.2
2798,128973.31
2799,125710.52083333331
2800,77097.87
2801,115130.40237179487
2802,137710.16
2803,170721.53
2804,144782.7
2805,95549.06666666667
2806,94501.08
2807,151365.35
2808,143402.365
2809,136817.43
2810,138691.25
2811,156472.0
2812,143604.47
2813,155508.58
2814,162440.39
2815,100264.48
2816,233130.36
2817,137563.41666666666
2818,134133.21111111113
2819,172708.55
2820,133141.21
2821,108676.37
2822,189606.2966666667
2823,226090.02
2824,180316.92
2825,149225.57
2826,132266.3
2827,146206.2
2828,227883.29
2829,176410.13
2830,232268.29
2831,192933.60714285713
2832,221464.15
2833,284916.1
2834,217139.98
2835,217270.55
2836,189071.365
2837,168706.14
2838,144717.75
2839,182145.32948717952
2840,189278.08214285714
2841,199286.0
2842,220515.61
2843,151728.12
2844,156091.54
2845,123914.88805346702
2846,200356.25
2847,201894.4
2848,215483.38
2849,214981.84
2850,295022.24
2851,236722.75
2852,232729.21
2853,239851.35
2854,141142.6
2855,200094.8438095238
2856,206567.09333333335
2857,185803.39615384617
2858,196599.75333333336
2859,143280.87
2860,124430.7
2861,136036.7
2862,196805.72
2863,118161.5
2864,252651.88
2865,143715.78
2866,137006.4
2867,90464.11214285715
2868,125787.04
2869,129476.81
2870,153667.57
2871,115347.52
2872,65252.99
2873,107280.59
2874,141107.58
2875,126340.69714285714
2876,156011.82
2877,147158.58
2878,163460.04
2879,146886.98
2880,111890.94333333331
2881,158428.8
2882,160427.5
2883,169935.53333333335
2884,177527.87
2885,183571.29
2886,185616.87
2887,104201.72333333333
2888,132050.92466666666
2889,60063.67
2890,85770.35083333332
2891,144149.2
2892,63409.93
2893,110625.59
2894,72507.8
2895,265477.84
2896,251181.88
2897,196322.665
2898,161644.96
2899,228795.68
2900,156470.35
2901,190944.88
2902,177175.11
2903,306921.01
2904,355682.12
2905,128951.7
2906,200357.04
2907,119023.22
2908,128866.45833333334
2909,145749.54
2910,86402.0
2911,87201.86
2912,145499.04
2913,89703.97
2914,87017.93
2915,86753.93
2916,84936.08
2917,155288.0
2918,108437.0
2919,230390.9
